Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-04-25,15:45,Baneshwor,102,2.5,Low,Fog
2025-02-04,9:30,Maharajgunj,116,17.3,Medium,Clear
2025-05-03,13:30,Maharajgunj,938,32.7,Low,Clear
2025-01-11,10:45,Ratnapark,98,32.0,Low,Fog
2025-03-06,9:00,Chabahil,48,36.0,High,Fog
2025-05-01,11:30,Bhaktapur,450,35.6,Medium,Fog
2025-02-02,12:15,Koteshwor,48,32.7,Medium,Clear
2025-01-23,9:45,Chabahil,50,33.5,Low,Rain
2025-01-09,8:00,Chabahil,446,32.3,Low,Fog
2025-05-05,10:00,Bhaktapur,99,33.2,Medium,Fog
2025-03-01,10:00,Bhaktapur,54,20.3,Low,Fog
2025-01-26,15:30,Koteshwor,621,34.6,Low,Rain
2025-03-27,13:15,Maharajgunj,52,36.0,Low,Clear
2025-01-15,11:30,Baneshwor,363,33.3,Low,Cloudy
2025-01-02,8:15,Maharajgunj,55,43.2,High,Unknown
2025-04-08,12:00,Lalitpur,54,35.3,High,Rain
2025-04-21,8:45,Ratnapark,339,22.5,Low,Cloudy
2025-03-25,13:45,Chabahil,53,35.2,Low,Fog
2025-01-26,12:30,Maharajgunj,49,35.7,Medium,Fog
2025-03-18,11:00,Ratnapark,393,39.4,Low,Rain
2025-03-11,11:00,Baneshwor,99,56.1,Low,Fog
2025-02-25,13:00,Lalitpur,47,33.7,Low,Fog
2025-04-30,12:30,Chabahil,55,4.4,Medium,Rain
2025-04-17,15:45,Baneshwor,102,32.2,Low,Fog
2025-04-16,13:15,Baneshwor,103,52.4,High,Clear
2025-01-19,9:30,Baneshwor,760,9.1,Low,Cloudy
2025-01-27,12:30,Maharajgunj,53,35.6,Medium,Fog
2025-03-10,14:15,Bhaktapur,103,35.1,Medium,Clear
2025-01-30,11:15,Maharajgunj,101,37.3,Low,Cloudy
2025-02-12,14:45,Chabahil,729,37.5,Medium,Cloudy
2025-03-23,9:00,Lalitpur,47,8.2,Low,Cloudy
2025-05-05,14:45,Chabahil,722,33.4,Low,Cloudy
2025-02-07,9:30,Ratnapark,47,34.8,Medium,Rain
2025-03-29,10:45,Lalitpur,101,35.2,Medium,Fog
2025-03-03,9:15,Bhaktapur,100,34.5,Medium,Rain
2025-02-17,10:45,Baneshwor,130,35.9,Medium,Fog
2025-03-14,11:30,Chabahil,97,37.0,High,Fog
2025-02-21,15:00,Kalanki,103,38.4,High,Cloudy
2025-04-26,14:30,Bhaktapur,95,36.2,High,Rain
2025-04-09,9:00,Chabahil,54,33.3,High,Fog
2025-04-23,13:45,Bhaktapur,97,27.7,Low,Cloudy
2025-01-28,10:45,Bhaktapur,105,34.8,Low,Rain
2025-01-29,8:15,Bhaktapur,54,36.0,Low,Cloudy
2025-01-13,10:45,Chabahil,55,35.8,High,Rain
2025-04-06,14:30,Baneshwor,51,39.1,Low,Cloudy
2025-03-26,10:00,Kalanki,347,34.1,Medium,Fog
2025-02-03,14:15,Chabahil,97,35.8,High,Cloudy
2025-01-30,14:30,Bhaktapur,96,39.7,Low,Fog
2025-02-23,12:30,Chabahil,53,33.8,High,Clear
2025-02-25,8:30,Chabahil,998,35.3,Low,Fog
2025-03-19,11:00,Koteshwor,48,0.0,Medium,Clear
2025-02-14,13:15,Lalitpur,282,35.2,Medium,Rain
2025-04-29,11:30,Chabahil,100,41.4,Medium,Fog
2025-03-11,14:00,Lalitpur,290,38.1,Low,Rain
2025-03-17,12:45,Chabahil,53,35.3,Medium,Fog
2025-01-18,13:30,Lalitpur,101,3.1,Low,Cloudy
2025-03-19,13:45,Maharajgunj,104,36.7,High,Rain
2025-03-06,11:45,Ratnapark,49,35.4,High,Clear
2025-04-20,10:45,Chabahil,439,17.9,Medium,Clear
2025-04-01,14:15,Bhaktapur,48,32.7,Low,Fog
2025-03-16,8:00,Chabahil,104,35.7,Low,Rain
2025-03-29,12:00,Maharajgunj,594,36.5,Low,Clear
2025-03-14,15:15,Chabahil,96,4.2,Low,Clear
2025-04-21,14:00,Baneshwor,325,23.5,Low,Cloudy
2025-03-09,9:15,Bhaktapur,98,12.9,Medium,Clear
2025-03-20,11:45,Koteshwor,877,43.5,Medium,Fog
2025-04-26,9:00,Kalanki,95,37.3,Medium,Cloudy
2025-02-07,11:45,Lalitpur,47,15.1,Low,Rain
2025-02-22,15:45,Lalitpur,931,32.4,Medium,Clear
2025-04-22,9:15,Maharajgunj,106,34.1,Low,Rain
2025-02-06,15:45,Chabahil,934,7.1,Medium,Rain
2025-01-22,11:00,Maharajgunj,98,35.9,Low,Clear
2025-03-23,15:45,Kalanki,909,38.8,High,Rain
2025-04-05,10:15,Maharajgunj,53,33.5,Medium,Clear
2025-03-28,13:30,Koteshwor,182,37.2,High,Clear
2025-05-03,11:45,Lalitpur,100,35.3,High,Rain
2025-01-13,15:15,Koteshwor,101,35.9,Low,Cloudy
2025-03-21,8:45,Ratnapark,47,31.6,Medium,Cloudy
2025-05-04,15:30,Baneshwor,95,30.2,Low,Cloudy
2025-04-29,13:15,Koteshwor,101,32.1,Low,Clear
2025-02-23,10:15,Maharajgunj,969,34.0,High,Clear
2025-02-04,10:15,Koteshwor,54,44.2,High,Clear
2025-04-05,15:30,Maharajgunj,100,30.3,Medium,Fog
2025-02-08,13:00,Ratnapark,104,35.2,High,Rain
2025-01-25,13:15,Kalanki,98,56.3,Medium,Clear
2025-02-11,15:00,Lalitpur,105,37.7,Medium,Fog
2025-04-05,9:15,Koteshwor,50,33.2,High,Cloudy
2025-01-09,14:30,Baneshwor,55,36.0,High,Clear
2025-01-08,11:15,Koteshwor,286,4.2,High,Rain
2025-04-10,8:15,Koteshwor,392,36.6,High,Rain
2025-03-26,14:30,Baneshwor,102,34.5,Low,Cloudy
2025-02-19,15:30,Chabahil,671,35.9,High,Clear
2025-03-27,9:15,Maharajgunj,46,37.2,High,Cloudy
2025-03-07,10:45,Chabahil,51,26.7,High,Clear
2025-04-15,15:15,Bhaktapur,53,35.5,Medium,Rain
2025-05-03,10:45,Ratnapark,53,31.2,Medium,Rain
2025-02-23,13:00,Koteshwor,351,36.4,Medium,Rain
2025-01-13,12:30,Baneshwor,390,27.9,Low,Clear
2025-05-05,9:45,Bhaktapur,100,32.5,High,Fog
2025-02-27,14:45,Chabahil,102,34.8,High,Clear
2025-04-20,12:45,Maharajgunj,745,36.8,Low,Rain
2025-04-01,14:15,Lalitpur,46,35.1,Medium,Fog
2025-05-05,11:30,Bhaktapur,441,35.3,Medium,Fog
2025-03-01,13:45,Baneshwor,488,31.2,Low,Cloudy
2025-02-05,15:15,Chabahil,96,34.1,Low,Clear
2025-02-03,10:00,Kalanki,104,34.8,Medium,Clear
2025-02-11,14:15,Ratnapark,488,35.1,Medium,Cloudy
2025-03-30,8:00,Ratnapark,48,28.6,Low,Cloudy
2025-02-20,12:45,Baneshwor,95,34.9,High,Rain
2025-04-20,11:00,Baneshwor,51,38.1,Medium,Fog
2025-01-14,13:45,Maharajgunj,52,34.2,High,Clear
2025-03-26,10:45,Lalitpur,99,32.5,Medium,Fog
2025-01-26,9:30,Baneshwor,46,34.7,Medium,Rain
2025-04-18,12:00,Baneshwor,52,9.6,Low,Clear
2025-04-07,8:45,Baneshwor,95,10.3,Medium,Clear
2025-05-05,14:30,Maharajgunj,51,35.3,Medium,Rain
2025-02-15,9:00,Kalanki,95,39.6,Low,Clear
2025-01-29,12:30,Bhaktapur,50,33.8,High,Fog
2025-01-05,10:45,Baneshwor,50,35.3,Medium,Cloudy
2025-04-01,9:30,Maharajgunj,782,46.9,Medium,Rain
2025-01-11,12:45,Bhaktapur,644,30.5,Low,Fog
2025-04-11,14:00,Lalitpur,46,38.3,Low,Rain
2025-03-11,9:45,Maharajgunj,103,14.1,Low,Cloudy
2025-04-23,11:15,Baneshwor,672,33.0,Medium,Clear
2025-03-22,15:30,Ratnapark,49,48.4,Medium,Cloudy
2025-03-24,8:45,Ratnapark,51,34.0,Medium,Cloudy
2025-03-20,14:30,Baneshwor,100,35.9,Medium,Rain
2025-05-02,12:30,Kalanki,46,35.2,Medium,Cloudy
2025-03-23,13:00,Chabahil,55,5.8,Medium,Cloudy
2025-01-16,10:30,Baneshwor,605,37.2,High,Clear
2025-02-02,9:45,Koteshwor,99,33.1,High,Clear
2025-03-31,13:45,Baneshwor,98,26.6,Low,Clear
2025-01-01,15:00,Chabahil,47,26.4,High,Clear
2025-03-03,10:00,Chabahil,46,45.1,Low,Clear
2025-01-06,13:00,Lalitpur,54,36.2,High,Clear
2025-04-24,9:00,Kalanki,96,35.1,Medium,Cloudy
2025-02-24,9:45,Koteshwor,767,35.5,Medium,Rain
2025-04-01,8:00,Ratnapark,604,5.0,High,Fog
2025-02-04,13:45,Chabahil,852,35.3,Medium,Clear
2025-01-07,9:45,Kalanki,47,35.1,Low,Clear
2025-04-12,10:45,Bhaktapur,53,33.2,Medium,Clear
2025-03-17,9:45,Chabahil,663,33.9,Low,Clear
2025-03-04,11:30,Lalitpur,105,38.0,Medium,Cloudy
2025-03-12,13:45,Koteshwor,47,34.7,Low,Fog
2025-03-04,10:45,Koteshwor,155,40.1,Low,Cloudy
2025-04-10,12:45,Bhaktapur,53,31.5,Low,Clear
2025-03-28,14:45,Koteshwor,310,34.0,High,Fog
2025-02-13,11:15,Chabahil,466,31.9,Medium,Clear
2025-02-11,11:00,Bhaktapur,98,32.6,Low,Clear
2025-02-06,13:45,Ratnapark,49,33.3,High,Fog
2025-04-24,8:45,Koteshwor,52,10.6,High,Clear
2025-03-28,15:00,Chabahil,97,35.5,High,Cloudy
2025-05-03,11:15,Bhaktapur,96,33.6,Low,Clear
2025-01-26,15:30,Koteshwor,616,30.5,Low,Rain
2025-02-26,11:30,Baneshwor,989,52.0,Low,Fog
2025-05-01,12:45,Ratnapark,677,34.4,Low,Cloudy
2025-02-10,8:45,Bhaktapur,95,32.8,Low,Clear
2025-01-07,9:45,Kalanki,51,35.5,Low,Clear
2025-03-03,8:30,Bhaktapur,103,35.4,Medium,Fog
2025-04-05,11:30,Lalitpur,859,34.4,Medium,Clear
2025-03-05,15:00,Ratnapark,47,35.3,Medium,Clear
2025-01-11,9:30,Maharajgunj,241,38.7,Low,Fog
2025-01-02,15:45,Kalanki,291,36.5,Medium,Rain
2025-02-06,9:15,Lalitpur,957,33.0,Low,Cloudy
2025-02-16,13:00,Koteshwor,221,33.8,High,Rain
2025-02-27,15:45,Chabahil,315,40.3,Medium,Fog
2025-02-22,15:45,Lalitpur,930,37.4,Medium,Clear
2025-02-06,11:45,Maharajgunj,821,38.2,Low,Rain
2025-02-26,15:00,Chabahil,102,37.1,High,Clear
2025-03-19,13:15,Kalanki,100,34.4,High,Fog
2025-01-20,12:45,Bhaktapur,101,31.9,Low,Clear
2025-03-12,11:15,Chabahil,53,37.8,Low,Rain
2025-03-12,13:30,Koteshwor,100,59.7,High,Clear
2025-04-25,11:15,Baneshwor,670,33.7,Medium,Clear
2025-03-29,12:00,Maharajgunj,590,36.8,Low,Clear
2025-01-06,10:30,Ratnapark,55,34.3,High,Clear
2025-04-19,11:00,Baneshwor,47,38.0,Medium,Fog
2025-03-19,14:15,Ratnapark,54,31.0,Medium,Cloudy
2025-02-24,11:00,Kalanki,361,40.0,High,Clear
2025-01-29,8:30,Kalanki,495,15.6,Low,Fog
2025-03-12,14:15,Bhaktapur,105,38.6,Medium,Clear
2025-04-16,10:15,Bhaktapur,104,34.1,High,Rain
2025-03-16,12:45,Chabahil,45,35.8,Medium,Fog
2025-04-15,11:45,Ratnapark,48,30.1,Medium,Clear
2025-03-09,15:45,Bhaktapur,47,45.7,Low,Fog
2025-03-29,12:30,Kalanki,99,27.8,Medium,Cloudy
2025-01-22,9:15,Maharajgunj,103,39.8,High,Fog
2025-01-19,14:00,Koteshwor,102,36.0,Low,Clear
2025-04-18,15:30,Baneshwor,103,36.4,Low,Cloudy
2025-02-27,11:45,Koteshwor,727,34.1,Medium,Fog
2025-02-15,11:00,Maharajgunj,52,28.1,High,Clear
2025-03-15,9:45,Baneshwor,305,21.2,Medium,Clear
2025-04-11,10:00,Baneshwor,99,35.2,Low,Rain
2025-02-20,11:00,Kalanki,362,36.3,High,Clear
2025-01-11,15:15,Koteshwor,49,34.3,High,Fog
2025-05-02,8:45,Maharajgunj,47,39.1,High,Fog
2025-03-15,11:00,Ratnapark,392,34.2,Low,Rain
2025-04-21,11:00,Lalitpur,833,34.2,Low,Cloudy
2025-03-07,8:30,Ratnapark,218,24.2,High,Cloudy
2025-01-24,15:30,Bhaktapur,675,35.4,Low,Fog
2025-01-21,8:15,Chabahil,661,49.7,Low,Cloudy
2025-02-14,9:15,Chabahil,323,32.1,High,Cloudy
2025-05-03,8:00,Lalitpur,104,35.8,Medium,Rain
2025-02-16,12:45,Ratnapark,100,36.1,High,Cloudy
2025-04-11,14:45,Bhaktapur,45,34.2,Low,Rain
2025-03-19,8:45,Ratnapark,881,8.2,Medium,Rain
2025-01-13,11:15,Kalanki,46,30.4,High,Cloudy
2025-05-02,9:45,Bhaktapur,102,36.6,High,Fog
2025-02-02,8:45,Maharajgunj,55,36.4,Medium,Fog
2025-02-01,11:45,Ratnapark,47,36.1,High,Clear
2025-03-30,14:45,Baneshwor,152,35.4,Medium,Fog
2025-04-03,13:00,Baneshwor,100,36.1,High,Cloudy
2025-04-29,13:45,Koteshwor,100,38.7,Medium,Fog
2025-03-15,12:00,Baneshwor,112,21.5,Medium,Rain
2025-04-13,11:45,Bhaktapur,49,35.6,High,Clear
2025-02-06,8:45,Maharajgunj,46,34.6,Medium,Fog
2025-04-06,15:15,Baneshwor,104,14.8,Medium,Clear
2025-02-07,12:30,Koteshwor,813,41.4,High,Clear
2025-03-25,12:00,Lalitpur,102,33.9,Low,Rain
2025-02-28,14:30,Lalitpur,476,32.0,Medium,Clear
2025-02-18,10:00,Koteshwor,733,49.9,Low,Cloudy
2025-02-15,15:30,Ratnapark,54,33.4,High,Rain
2025-02-28,15:30,Bhaktapur,783,48.1,Medium,Cloudy
2025-02-25,12:45,Ratnapark,552,35.3,Low,Fog
2025-01-13,8:30,Baneshwor,45,37.8,Medium,Rain
2025-03-22,14:30,Koteshwor,99,33.7,High,Rain
2025-04-09,14:45,Baneshwor,101,36.7,Low,Rain
2025-04-24,14:30,Bhaktapur,95,40.7,High,Rain
2025-02-23,15:45,Lalitpur,928,35.7,Medium,Clear
2025-01-19,13:30,Lalitpur,103,6.7,Low,Cloudy
2025-02-06,15:00,Lalitpur,97,51.4,Medium,Clear
2025-02-26,9:45,Koteshwor,769,32.2,Medium,Rain
2025-04-09,11:30,Kalanki,277,36.2,Medium,Fog
2025-04-23,13:45,Maharajgunj,700,35.6,High,Clear
2025-04-20,14:30,Baneshwor,49,34.5,Low,Cloudy
2025-03-29,15:30,Maharajgunj,98,33.2,High,Fog
2025-03-27,9:30,Bhaktapur,105,36.4,High,Rain
2025-04-02,13:45,Lalitpur,46,33.1,Medium,Fog
2025-01-06,10:30,Ratnapark,708,39.3,Low,Rain
2025-02-09,9:30,Ratnapark,49,35.2,Medium,Rain
2025-04-26,9:00,Kalanki,105,32.6,Medium,Cloudy
2025-01-23,11:15,Ratnapark,326,18.0,High,Cloudy
2025-01-17,14:45,Ratnapark,98,34.4,Medium,Cloudy
2025-03-15,13:30,Kalanki,95,45.8,Low,Cloudy
2025-02-22,9:45,Bhaktapur,48,6.2,Medium,Rain
2025-04-27,14:30,Chabahil,51,34.8,Low,Cloudy
2025-04-26,11:15,Baneshwor,97,33.9,Medium,Clear
2025-03-21,10:45,Koteshwor,623,36.0,High,Rain
2025-04-18,14:00,Kalanki,102,6.0,Low,Clear
2025-02-16,10:15,Maharajgunj,50,32.7,High,Fog
2025-04-09,10:00,Baneshwor,100,34.6,Low,Fog
2025-05-05,12:00,Koteshwor,95,34.4,High,Clear
2025-03-31,15:15,Chabahil,49,19.8,Low,Clear
2025-02-13,10:45,Kalanki,303,37.9,Low,Clear
2025-03-22,12:45,Chabahil,363,37.4,High,Rain
2025-02-17,8:30,Ratnapark,45,34.4,High,Rain
2025-04-19,13:45,Maharajgunj,52,36.7,Low,Clear
2025-02-21,12:00,Ratnapark,342,55.1,High,Cloudy
2025-01-26,12:15,Kalanki,51,35.1,Low,Fog
2025-04-14,15:45,Baneshwor,54,19.3,Medium,Rain
2025-02-12,14:00,Chabahil,1001,38.3,High,Rain
2025-03-17,10:15,Maharajgunj,104,13.7,High,Rain
2025-04-17,8:30,Bhaktapur,48,37.9,Low,Fog
2025-03-13,15:45,Bhaktapur,105,35.8,Low,Cloudy
2025-03-09,8:15,Bhaktapur,970,39.8,Medium,Rain
2025-04-21,9:15,Maharajgunj,110,38.1,Low,Rain
2025-04-16,12:45,Kalanki,184,0.0,Medium,Clear
2025-04-18,10:15,Bhaktapur,103,33.4,High,Rain
2025-03-17,11:15,Lalitpur,677,40.3,High,Rain
2025-05-01,10:00,Bhaktapur,99,37.8,Medium,Fog
2025-01-24,12:45,Ratnapark,51,37.1,High,Rain
2025-01-06,10:45,Baneshwor,50,36.8,Medium,Cloudy
2025-03-13,11:30,Chabahil,104,34.4,High,Fog
2025-02-20,12:15,Chabahil,103,34.3,High,Fog
2025-03-31,15:15,Chabahil,52,21.7,Low,Clear
2025-04-15,10:45,Bhaktapur,52,34.7,Medium,Clear
2025-03-08,11:30,Lalitpur,97,36.8,Medium,Cloudy
2025-03-29,12:00,Maharajgunj,597,36.7,Low,Clear
2025-04-27,14:45,Ratnapark,309,36.2,High,Clear
2025-02-12,8:00,Chabahil,101,45.9,High,Clear
2025-01-17,10:30,Baneshwor,613,35.3,High,Clear
2025-03-12,14:00,Lalitpur,298,35.8,Low,Rain
2025-03-11,11:30,Bhaktapur,816,35.3,Low,Clear
2025-01-01,8:15,Maharajgunj,48,41.5,High,Unknown
2025-01-23,10:00,Maharajgunj,840,32.4,Medium,Cloudy
2025-03-24,11:30,Lalitpur,52,35.9,High,Rain
2025-01-02,12:30,Kalanki,897,34.3,Low,Cloudy
2025-02-06,11:45,Maharajgunj,823,36.1,Low,Rain
2025-03-16,8:45,Ratnapark,879,2.7,Medium,Rain
2025-03-02,13:30,Koteshwor,767,54.8,Low,Rain
2025-01-12,14:15,Kalanki,857,20.0,High,Rain
2025-02-05,13:45,Chabahil,853,35.6,Medium,Clear
2025-02-28,11:30,Baneshwor,984,48.6,Low,Fog
2025-01-26,14:45,Lalitpur,102,36.7,Low,Cloudy
2025-04-30,11:15,Bhaktapur,96,35.8,Low,Clear
2025-02-10,9:15,Lalitpur,953,35.5,Low,Cloudy
2025-03-19,10:45,Koteshwor,618,37.1,High,Rain
2025-01-17,11:15,Maharajgunj,810,37.9,Low,Rain
2025-02-01,13:00,Chabahil,50,56.5,High,Cloudy
2025-02-26,15:30,Chabahil,96,32.9,Low,Fog
2025-03-08,8:45,Maharajgunj,526,28.4,Low,Fog
2025-01-23,10:30,Maharajgunj,651,32.0,Medium,Cloudy
2025-04-23,12:00,Baneshwor,105,34.9,High,Cloudy
2025-01-20,12:45,Bhaktapur,102,36.2,Low,Clear
2025-02-15,13:00,Koteshwor,225,35.0,High,Rain
2025-04-01,8:00,Ratnapark,608,6.9,High,Fog
2025-02-27,15:45,Chabahil,317,41.3,Medium,Fog
2025-04-07,10:15,Maharajgunj,48,35.3,Medium,Clear
2025-04-02,15:30,Maharajgunj,96,35.7,High,Fog
2025-03-31,12:00,Lalitpur,46,37.3,Medium,Clear
2025-04-21,13:45,Maharajgunj,698,34.8,High,Clear
2025-04-22,10:30,Bhaktapur,99,39.1,Medium,Clear
2025-03-26,11:15,Baneshwor,101,34.1,Low,Rain
2025-02-11,8:45,Bhaktapur,105,39.0,Low,Clear
2025-03-30,8:00,Ratnapark,45,29.1,Low,Cloudy
2025-03-24,14:00,Ratnapark,542,36.0,Low,Fog
2025-02-25,11:00,Maharajgunj,49,49.7,Low,Fog
2025-03-18,14:45,Lalitpur,46,54.2,High,Fog
2025-03-04,12:15,Chabahil,440,34.0,High,Fog
2025-03-31,12:00,Maharajgunj,590,35.6,Low,Clear
2025-04-11,12:00,Baneshwor,669,33.7,High,Fog
2025-02-25,10:00,Maharajgunj,46,6.9,Medium,Clear
2025-05-01,11:30,Bhaktapur,450,33.7,Medium,Fog
2025-01-12,9:15,Kalanki,382,38.4,Medium,Cloudy
2025-01-17,12:30,Chabahil,230,33.0,Medium,Rain
2025-04-08,14:30,Baneshwor,50,32.3,Low,Cloudy
2025-02-10,11:45,Maharajgunj,825,36.9,Low,Rain
2025-02-17,9:00,Lalitpur,925,47.8,Low,Rain
2025-04-09,15:15,Chabahil,104,36.0,Low,Rain
2025-03-26,15:30,Chabahil,52,34.4,Medium,Fog
2025-01-06,10:45,Baneshwor,47,32.4,Medium,Cloudy
2025-05-02,10:00,Bhaktapur,100,34.8,Medium,Fog
2025-04-10,15:15,Chabahil,51,37.5,High,Rain
2025-04-17,12:45,Lalitpur,545,32.0,Medium,Cloudy
2025-01-17,13:15,Baneshwor,105,35.5,High,Rain
2025-01-28,8:00,Baneshwor,905,37.2,Low,Rain
2025-03-03,8:15,Lalitpur,45,32.9,Medium,Clear
2025-04-16,10:15,Bhaktapur,101,34.3,High,Rain
2025-04-18,13:00,Maharajgunj,105,35.8,Medium,Fog
2025-02-05,11:45,Maharajgunj,47,34.7,Low,Clear
2025-04-30,8:00,Chabahil,47,34.5,Medium,Rain
2025-01-28,8:15,Bhaktapur,49,32.6,Low,Cloudy
2025-03-16,8:45,Maharajgunj,105,30.8,High,Clear
2025-01-12,10:15,Chabahil,100,36.6,High,Fog
2025-04-04,15:30,Maharajgunj,96,35.5,Medium,Fog
2025-02-20,14:00,Koteshwor,97,50.8,Low,Clear
2025-03-16,11:30,Chabahil,100,34.1,High,Fog
2025-03-12,9:45,Baneshwor,304,20.6,Medium,Clear
2025-04-10,8:00,Lalitpur,651,35.0,High,Rain
2025-01-11,9:15,Kalanki,381,36.7,Medium,Cloudy
2025-02-28,10:00,Bhaktapur,47,19.5,Low,Fog
2025-03-27,15:00,Baneshwor,55,3.6,Low,Clear
2025-03-22,9:00,Lalitpur,50,9.0,Low,Cloudy
2025-03-09,9:45,Maharajgunj,105,17.7,Low,Cloudy
2025-03-21,14:15,Ratnapark,49,31.9,Medium,Cloudy
2025-03-30,13:15,Kalanki,856,37.5,High,Fog
2025-02-18,10:45,Lalitpur,55,35.4,Medium,Rain
2025-05-02,12:15,Baneshwor,50,38.5,Medium,Cloudy
2025-02-14,15:15,Lalitpur,100,32.3,Medium,Rain
2025-02-09,13:30,Kalanki,218,9.3,Medium,Cloudy
2025-02-03,13:15,Lalitpur,55,35.4,High,Rain
2025-01-10,11:30,Kalanki,787,36.2,Low,Cloudy
2025-05-05,12:30,Kalanki,49,33.4,Medium,Cloudy
2025-02-02,13:45,Chabahil,849,38.4,Medium,Clear
2025-02-26,10:30,Maharajgunj,102,35.0,Medium,Clear
2025-01-27,11:30,Koteshwor,361,47.8,Low,Clear
2025-04-22,10:15,Chabahil,51,35.0,Medium,Rain
2025-02-09,9:00,Baneshwor,99,31.4,High,Cloudy
2025-04-17,13:45,Chabahil,654,40.6,High,Fog
2025-02-14,13:30,Ratnapark,53,4.1,Medium,Rain
2025-01-29,10:15,Koteshwor,105,35.1,High,Cloudy
2025-03-15,13:00,Lalitpur,934,34.8,Low,Rain
2025-01-07,10:30,Ratnapark,713,36.9,Low,Rain
2025-01-16,10:30,Baneshwor,609,37.0,High,Clear
2025-01-28,15:00,Maharajgunj,47,29.2,High,Clear
2025-05-02,12:30,Chabahil,52,10.3,Medium,Rain
2025-02-08,8:30,Chabahil,45,35.1,Low,Rain
2025-02-21,13:30,Ratnapark,47,32.4,Low,Clear
2025-03-09,15:45,Bhaktapur,55,45.8,Low,Fog
2025-02-09,10:15,Bhaktapur,101,39.5,Medium,Cloudy
2025-04-16,13:00,Maharajgunj,48,50.1,High,Cloudy
2025-02-04,14:00,Lalitpur,101,30.2,Medium,Clear
2025-02-24,15:00,Chabahil,105,38.6,High,Clear
2025-01-15,14:15,Chabahil,99,33.3,Low,Rain
2025-03-29,11:15,Baneshwor,100,31.3,Low,Rain
2025-02-24,11:00,Maharajgunj,51,52.3,Low,Fog
2025-03-22,12:00,Chabahil,54,16.5,High,Rain
2025-02-23,13:15,Lalitpur,498,32.3,Low,Fog
2025-02-16,15:30,Chabahil,669,34.8,High,Clear
2025-01-12,11:15,Koteshwor,283,5.5,High,Rain
2025-05-02,14:45,Chabahil,728,34.7,Low,Cloudy
2025-03-26,11:00,Maharajgunj,664,9.4,Medium,Clear
2025-01-02,15:00,Maharajgunj,759,34.6,Low,Clear
2025-01-23,14:15,Lalitpur,132,31.0,High,Clear
2025-02-19,9:15,Maharajgunj,714,31.1,Medium,Rain
2025-04-25,12:15,Baneshwor,46,58.7,Medium,Clear
2025-04-14,8:45,Koteshwor,96,32.3,Medium,Rain
2025-02-28,9:00,Baneshwor,97,36.3,High,Fog
2025-01-26,8:30,Ratnapark,98,31.9,Low,Fog
2025-01-23,9:45,Chabahil,50,37.0,Low,Rain
2025-01-21,9:15,Koteshwor,193,34.2,High,Clear
2025-04-22,15:30,Baneshwor,104,33.9,High,Cloudy
2025-01-05,10:45,Baneshwor,54,35.6,Medium,Cloudy
2025-01-10,14:30,Baneshwor,51,33.3,High,Clear
2025-01-02,11:15,Kalanki,296,35.6,High,Clear
2025-02-16,8:45,Ratnapark,46,21.5,High,Fog
2025-01-11,14:30,Maharajgunj,347,34.9,Low,Rain
2025-03-16,12:30,Koteshwor,98,35.8,High,Fog
2025-03-31,10:15,Ratnapark,580,32.7,High,Rain
2025-04-17,8:30,Kalanki,47,46.5,Low,Fog
2025-01-13,10:15,Chabahil,100,35.5,High,Fog
2025-03-23,13:45,Maharajgunj,99,34.9,High,Rain
2025-02-18,10:00,Koteshwor,731,51.3,Low,Cloudy
2025-05-02,11:15,Bhaktapur,96,35.7,Low,Clear
2025-04-29,10:15,Koteshwor,102,35.1,Low,Rain
2025-03-29,9:00,Kalanki,810,1.2,High,Rain
2025-02-05,11:00,Lalitpur,105,35.2,Low,Clear
2025-02-25,11:45,Kalanki,46,31.0,Low,Fog
2025-03-27,9:15,Maharajgunj,463,31.5,High,Clear
2025-05-01,8:00,Koteshwor,103,38.9,Medium,Fog
2025-01-01,14:15,Baneshwor,397,35.0,Low,Fog
2025-01-26,9:30,Chabahil,95,6.9,Low,Rain
2025-02-24,12:00,Koteshwor,101,34.3,Medium,Fog
2025-03-14,15:00,Baneshwor,53,34.9,Low,Fog
2025-04-19,10:15,Chabahil,50,34.1,Medium,Rain
2025-01-27,10:45,Chabahil,669,39.9,High,Clear
2025-03-16,11:15,Chabahil,46,35.5,Low,Rain
2025-01-20,14:30,Koteshwor,98,33.9,Medium,Fog
2025-04-14,15:15,Bhaktapur,48,31.7,Medium,Rain
2025-03-26,12:30,Kalanki,96,29.9,Medium,Cloudy
2025-01-25,8:00,Baneshwor,912,34.7,Low,Rain
2025-03-01,8:15,Baneshwor,557,36.5,High,Fog
2025-05-02,11:45,Ratnapark,97,13.7,High,Fog
2025-02-25,10:30,Maharajgunj,98,34.1,Medium,Clear
2025-02-24,12:15,Ratnapark,500,36.3,High,Clear
2025-03-04,12:15,Kalanki,104,34.8,Medium,Rain
2025-03-05,8:15,Lalitpur,350,33.0,High,Cloudy
2025-01-15,15:45,Kalanki,404,37.3,High,Clear
2025-02-23,9:15,Maharajgunj,99,34.7,Low,Rain
2025-04-16,8:30,Bhaktapur,51,36.0,Low,Fog
2025-04-25,9:00,Kalanki,102,35.8,Medium,Cloudy
2025-04-14,13:15,Baneshwor,99,53.3,High,Clear
2025-03-15,9:45,Chabahil,664,31.9,Low,Clear
